起点节点code,起点节点名称,终点节点id,终点节点名称,主体产业链关系,开始时间,结束时间,数据来源
2149064,骏东(控股)有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
361693,顺丰控股股份有限公司,AGRI008002,生鲜冷链物流,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
361693,顺丰控股股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1069571,祖名豆制品集团股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1128075,江苏苏北粮油股份有限公司,AGRI007001,粮食加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1128075,江苏苏北粮油股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1335618,河南金丹乳酸科技股份有限公司,AGRI004012,饲用氨基酸,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1335618,河南金丹乳酸科技股份有限公司,AGRI004003,饲料添加剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1335618,河南金丹乳酸科技股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1335618,河南金丹乳酸科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1700243,武汉科前生物股份有限公司,AGRI005006,猪用疫苗,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1700243,武汉科前生物股份有限公司,AGRI005001,兽用疫苗,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1700243,武汉科前生物股份有限公司,AGRI000005,动物保健与兽药,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1334471,四川国光农化股份有限公司,AGRI003009,植物生长调节剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1334471,四川国光农化股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1115014,湖北均瑶大健康饮品股份有限公司,AGRI007006,乳制品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1115014,湖北均瑶大健康饮品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
474215,金字火腿股份有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
474215,金字火腿股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4944969,金磨坊食品股份有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4944969,金磨坊食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
370506,中木国际控股有限公司,AGRI006006,林业生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
370506,中木国际控股有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
370506,中木国际控股有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286779,物产中大集团股份有限公司,AGRI008006,农产品进出口贸易,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286779,物产中大集团股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4792268,舟山泰和食品股份有限公司,AGRI007008,水产品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4792268,舟山泰和食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
295576,国投中鲁果汁股份有限公司,AGRI007008,水产品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
295576,国投中鲁果汁股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2166912,阿里巴巴集团控股有限公司,AGRI008005,生鲜电商与社区团购,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2166912,阿里巴巴集团控股有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
610395,信保环球控股有限公司,AGRI006006,林业生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
610395,信保环球控股有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
610395,信保环球控股有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
308282,深圳诺普信作物科学股份有限公司,AGRI003005,除草剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
308282,深圳诺普信作物科学股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
308282,深圳诺普信作物科学股份有限公司,AGRI003007,杀菌剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
308282,深圳诺普信作物科学股份有限公司,AGRI003010,农资流通与农技服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
9832658,山东天骄生物技术股份有限公司,AGRI004015,饲用微生态制剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
9832658,山东天骄生物技术股份有限公司,AGRI004003,饲料添加剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
9832658,山东天骄生物技术股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
9832658,山东天骄生物技术股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
342247,海南神农种业科技股份有限公司,AGRI002009,杂交水稻种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
342247,海南神农种业科技股份有限公司,AGRI002001,大田作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
342247,海南神农种业科技股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
832159,广东生和堂健康食品股份有限公司,AGRI007003,淀粉及深加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
832159,广东生和堂健康食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2771179,内蒙古嘉宝仕生物科技股份有限公司,AGRI003005,除草剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2771179,内蒙古嘉宝仕生物科技股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2177860,湖南湘佳牧业股份有限公司,AGRI006012,黄羽肉鸡养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2177860,湖南湘佳牧业股份有限公司,AGRI006004,家禽养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2177860,湖南湘佳牧业股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2177860,湖南湘佳牧业股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2994321,海南希源生态农业股份有限公司,AGRI006002,经济作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2994321,海南希源生态农业股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2994321,海南希源生态农业股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
838027,福建雪人集团股份有限公司,AGRI007009,农产品冷链仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
838027,福建雪人集团股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6917100,福建省中延菌菇业股份有限公司,AGRI006002,经济作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6917100,福建省中延菌菇业股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6917100,福建省中延菌菇业股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2330336,海航冷链控股股份有限公司,AGRI008010,冷库仓储服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2330336,海航冷链控股股份有限公司,AGRI008002,生鲜冷链物流,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2330336,海航冷链控股股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
292716,天津泰达生物医学工程股份有限公司,AGRI003004,复合肥与掺混肥,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
292716,天津泰达生物医学工程股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
299286,永旺(香港)百货有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
299286,永旺(香港)百货有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
887438,上海雪榕生物科技股份有限公司,AGRI006002,经济作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
887438,上海雪榕生物科技股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
887438,上海雪榕生物科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
5111959,亚洲速运物流控股有限公司,AGRI008010,冷库仓储服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
5111959,亚洲速运物流控股有限公司,AGRI008002,生鲜冷链物流,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
5111959,亚洲速运物流控股有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
562759,新疆友好(集团)股份有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
562759,新疆友好(集团)股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286241,光明乳业股份有限公司,AGRI007011,液态奶,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286241,光明乳业股份有限公司,AGRI007006,乳制品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286241,光明乳业股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
481466,江苏蓝丰生物化工股份有限公司,AGRI003006,杀虫剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
481466,江苏蓝丰生物化工股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
481466,江苏蓝丰生物化工股份有限公司,AGRI003007,杀菌剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4227017,江苏宏信超市连锁股份有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4227017,江苏宏信超市连锁股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
299621,浙江华康药业股份有限公司,AGRI007003,淀粉及深加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
299621,浙江华康药业股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
816342,雅本化学股份有限公司,AGRI003006,杀虫剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
816342,雅本化学股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
852477,新疆天山畜牧生物工程股份有限公司,AGRI006003,家畜养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
852477,新疆天山畜牧生物工程股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
852477,新疆天山畜牧生物工程股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6883648,纽曼思健康食品控股有限公司,AGRI004018,宠物保健品,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6883648,纽曼思健康食品控股有限公司,AGRI004004,宠物食品,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6883648,纽曼思健康食品控股有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6883648,纽曼思健康食品控股有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6917105,广东嘉骏森林股份有限公司,AGRI006006,林业生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6917105,广东嘉骏森林股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6917105,广东嘉骏森林股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1126881,山东潍坊润丰化工股份有限公司,AGRI003005,除草剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1126881,山东潍坊润丰化工股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1126881,山东潍坊润丰化工股份有限公司,AGRI003006,杀虫剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2509430,湖北晨科农牧集团股份有限公司,AGRI004008,水产配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2509430,湖北晨科农牧集团股份有限公司,AGRI004001,配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2509430,湖北晨科农牧集团股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2509430,湖北晨科农牧集团股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
869089,浙农集团股份有限公司,AGRI003004,复合肥与掺混肥,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
869089,浙农集团股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
869089,浙农集团股份有限公司,AGRI003010,农资流通与农技服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6117431,山东爱福地生物股份有限公司,AGRI003004,复合肥与掺混肥,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6117431,山东爱福地生物股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
803441,安徽金禾实业股份有限公司,AGRI004012,饲用氨基酸,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
803441,安徽金禾实业股份有限公司,AGRI004003,饲料添加剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
803441,安徽金禾实业股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
803441,安徽金禾实业股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
607620,世纪阳光集团控股有限公司,AGRI003004,复合肥与掺混肥,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
607620,世纪阳光集团控股有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1751449,北京国联视讯信息技术股份有限公司,AGRI008003,食材供应链服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1751449,北京国联视讯信息技术股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
525546,浙江新农化工股份有限公司,AGRI003006,杀虫剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
525546,浙江新农化工股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
349567,桂林莱茵生物科技股份有限公司,AGRI004003,饲料添加剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
349567,桂林莱茵生物科技股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
349567,桂林莱茵生物科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2519774,宁夏皇达生物科技股份有限公司,AGRI006006,林业生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2519774,宁夏皇达生物科技股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2519774,宁夏皇达生物科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2519777,甘肃华瑞农业股份有限公司,AGRI006003,家畜养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2519777,甘肃华瑞农业股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2519777,甘肃华瑞农业股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2505160,杭州九新能源科技股份有限公司,AGRI007002,植物油加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2505160,杭州九新能源科技股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2429538,华宝科技股份有限公司,AGRI004003,饲料添加剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2429538,华宝科技股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2429538,华宝科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2502528,河南红东方化工股份有限公司,AGRI003005,除草剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2502528,河南红东方化工股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2454883,江苏锦达保税仓储股份有限公司,AGRI007009,农产品冷链仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2454883,江苏锦达保税仓储股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2356613,青岛海傲思健康产业发展股份有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2356613,青岛海傲思健康产业发展股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
3424354,江门丽宫侨宝陈皮健康产业发展股份有限公司,AGRI007007,制糖工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
3424354,江门丽宫侨宝陈皮健康产业发展股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1287931,四方科技集团股份有限公司,AGRI007009,农产品冷链仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1287931,四方科技集团股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
880071,湖北九森林业股份有限公司,AGRI006006,林业生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
880071,湖北九森林业股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
880071,湖北九森林业股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
868641,湖北龙翔药业科技股份有限公司,AGRI005002,兽用化学药品制剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
868641,湖北龙翔药业科技股份有限公司,AGRI000005,动物保健与兽药,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2544651,广东宏川智慧物流股份有限公司,AGRI007009,农产品冷链仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2544651,广东宏川智慧物流股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1127376,河南秋乐种业科技股份有限公司,AGRI002001,大田作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1127376,河南秋乐种业科技股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2264737,郑州凯雪冷链股份有限公司,AGRI007009,农产品冷链仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2264737,郑州凯雪冷链股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
