起点节点code,起点节点名称,终点节点id,终点节点名称,主体产业链关系,开始时间,结束时间,数据来源
326439,中集安瑞醇科技股份有限公司,FB000830,冷链运输,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
872229,北京京东世纪贸易有限公司,FB000942,即时零售,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2607431,江苏一万节能科技股份有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
299774,山东好当家海洋发展股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
323444,武汉国有资本投资运营集团有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4798319,上海山林食品有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4799741,海皇食品(天津)有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6917091,山东诺亚方舟塑业股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
845007,河南裕华新材料股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2443929,宁夏润龙包装新材料股份有限公司,FB000350,复合软包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
311859,青岛澳柯玛新材料有限责任公司,FB000840,冷链包装耗材,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6539236,青岛食安库食品安全科技有限公司,FB000751,食品安全检测,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8013961,广东宏石激光技术股份有限公司,FB000741,X光异物检测,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6916371,广东康诚新材料科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1334476,伊之密股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2994321,海南希源生态农业股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4789971,黑龙江中农兴和生物科技股份有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
9490421,北京北化高科新技术股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5028274,北京越盛腾电子商务股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5112721,北京湘村高科生态农业有限公司,FB000140,畜禽产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
7913158,湖北灵坦机电设备有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6703056,沈阳那氏食品有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
869072,谷神生物科技集团有限公司,FB000200,食品添加剂与配料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
832402,天福(开曼)控股有限公司,FB000180,茶叶与植物原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
832159,广东生和堂健康食品股份有限公司,FB000500,饮料制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
872807,邓州市牧原养殖有限公司,FB000140,畜禽产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6917098,广东新翔星科技股份有限公司,FB000240,乳化稳定剂与胶体,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
828031,赞宇科技集团股份有限公司,FB000240,乳化稳定剂与胶体,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
872810,河南龙大龙牧肉食品有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6883648,纽曼思健康食品控股有限公司,FB000490,保健食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1164984,湖南金霞粮食产业有限公司,FB000111,制粉用小麦,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1328513,陕西恒通果汁集团股份有限公司,FB000171,果蔬汁原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
294943,武汉新华扬生物股份有限公司,FB000260,酶制剂与发酵配料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
103621228,安徽金鹏香精香料股份有限公司,FB000220,香精香料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286516,南京中央商场(集团)股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
767607,合肥华泰集团股份有限公司,FB000420,休闲食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
9832658,山东天骄生物技术股份有限公司,FB000240,乳化稳定剂与胶体,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
483771,江苏文峰集团有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4227017,江苏宏信超市连锁股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
363332,上海徐家汇商城股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
359429,深圳赫美集团股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
365232,供销大集集团股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1301736,深圳市富恒新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4948898,河北双鸽食品集团股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
342247,海南神农种业科技股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1148980,重庆供销生鲜连锁有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4948911,上海强华实业股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6804940,广东瀚秋智能装备股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2956726,苏州永联天天鲜配送股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
295992,明辉国际控股有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
9801612,北京万户纳美印刷有限公司,FB000310,纸包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
178590977,广东海瑞斯新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
774085,湖北福星生物科技有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3322204,湖南元亨科技股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4792268,舟山泰和食品股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4792268,舟山泰和食品股份有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4944969,金磨坊食品股份有限公司,FB000422,卤味与肉类零食,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
474215,金字火腿股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286536,北京华联商厦股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
870117,山东玖龙海洋产业股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1760549,潍坊金正食品股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6489617,北京顺义商业集团有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4948890,成都卡乐福高分子材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4935467,厦门燕之屋燕窝产业股份有限公司,FB000490,保健食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
196401189,江苏川岛智能装备股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
295576,国投中鲁果汁股份有限公司,FB000171,果蔬汁原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
295576,国投中鲁果汁股份有限公司,FB000540,果汁与果蔬饮料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4944844,厦门快乐番薯股份有限公司,FB000530,茶饮料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
295191,步步高商业连锁股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
339625,深圳市三鑫精美特玻璃有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
863274,苏州斯莱克精密设备股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1703406,上海闽申农业科技股份有限公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2139470,封开县公有资产发展有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1329844,宁波能之光新材料科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1317805,海南佳德信食品有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1355706,深圳市莲花山园林有限公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1689780,广西洋浦南华糖业集团股份有限公司,FB000130,糖料作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
339260,浙江精工集成科技股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1336011,湖南省丰康生物科技股份有限公司,FB000210,甜味剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1285608,浙江长宇新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1334573,内蒙古塞飞亚农业科技发展股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1301199,深圳市伟创自动化设备有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1237490,上海康捷保新材料股份有限公司,FB000840,冷链包装耗材,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1126575,河南神马华威塑胶股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6806584,无锡顺铉新材料有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286421,福建东百集团股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286766,中基健康产业股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1106071,江苏淮安苏食肉品有限公司,FB000451,生鲜肉分割产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1699369,湖北华丽食品股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
817742,佳沃食品股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285863,冰山冷热科技股份有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1128297,德清唯信食品有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1122902,大民种业股份有限公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1112384,山东三星集团有限公司,FB000120,油料作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1302156,山东新宇包装股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1330352,杭州杭氧压缩机有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1317409,江苏中鹏新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
336408,至源控股有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1267452,山东绿润食品有限公司,FB000480,预制菜与餐食加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6384370,安徽华甬新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1147197,伟鸿食品股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1329793,浙江万马高分子材料集团有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1249643,福建益川自动化设备股份公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1252251,迈安德集团有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1244029,重庆博浪塑胶股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4316018,金翼食品(吉林)股份有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1345154,甘肃大河生态食品股份有限公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4580063,黑龙江蓝海生物蛋白股份公司,FB000120,油料作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
640863,郑州思念食品有限公司,FB000431,速冻米面食品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1318591,上海儒竞科技股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8200409,无锡琨圣智能装备股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1306099,北京康孚科技股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1168275,北京复盛机械有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1131706,安徽滁州德威新材料有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1331057,凯盛科技集团有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1128075,江苏苏北粮油股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
9400480,广东卡夫特新材料科技股份有限公司,FB000360,标签与包装耗材,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1069571,祖名豆制品集团股份有限公司,FB000560,植物蛋白饮料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
282585,大连冰山帕特技术有限公司,FB000810,产地预冷与冷藏,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6467934,广安正邦农牧有限公司,FB000140,畜禽产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8073889,乡村绿洲(山东)农业科技股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6102819,洛宁超越农业有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5563484,江苏鹤乡菊海现代农业产业园发展有限公司,FB000420,休闲食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5386585,绍兴兴欣新材料股份有限公司,FB000211,糖醇与天然代糖,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
565988,浙江丰虹新材料股份有限公司,FB000240,乳化稳定剂与胶体,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1189375,天洋新材(上海)科技股份有限公司,FB000350,复合软包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1154241,山东省阳信广富畜产品有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1710568,黄骅市鑫茂肉类食品有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2210047,江苏强盛功能化学股份有限公司,FB000230,防腐保鲜剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6631347,南京轻机包装机械有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5162771,江西正达玻璃股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4221681,湖南万祺科技有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6472263,青岛朗夫科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2375581,昆山华富新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8034988,广东三胜电器股份有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
781652,朗源股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1285198,广东裕田霸力科技股份有限公司,FB000360,标签与包装耗材,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1182506,厦门康达尔圆香食品有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1164566,金乡县华光食品进出口有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1165327,江西省百乐米业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1783585,南通光合生物技术股份有限公司,FB000200,食品添加剂与配料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1739565,广东顺兴种养股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1083345,天津一商友谊股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5160179,纽瑞滋(上海)食品有限公司,FB000460,乳制品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1127774,内蒙古蒙都羊业食品股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5390710,三河同飞制冷股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3319153,中邮科技股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8091172,聚宝盆(苏州)特种玻璃股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1127817,陕西石羊实业股份有限公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1249494,四川好彩头实业股份有限公司,FB000530,茶饮料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1125981,四川省粮油集团有限责任公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1148392,苏州海顺包装材料有限公司,FB000350,复合软包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1249652,甘肃菁茂生态农业科技股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3383436,渤海水产股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4223061,杭州爱科科技股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8077558,浙江英特科技股份有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1157632,福建科宏生物工程股份有限公司,FB000240,乳化稳定剂与胶体,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
