节点code,节点类型,节点名称,证券代码,生效时间,失效时间
842375,公司,南京斯迈柯特种金属装备股份有限公司,,2026-07-14,
845007,公司,河南裕华新材料股份有限公司,,2026-07-14,
845453,公司,杨凌本香农业产业集团有限公司,,2026-07-14,
846433,公司,北京泰诚信测控技术股份有限公司,,2026-07-14,
848064,公司,广西南城百货有限责任公司,,2026-07-14,
851532,公司,华致酒行连锁管理股份有限公司,,2026-07-14,
851747,公司,湖南克明食品集团有限公司,,2026-07-14,
860880,公司,山东道恩高分子材料股份有限公司,,2026-07-14,
861795,公司,中国普甜食品控股有限公司,,2026-07-14,
862719,公司,杭州千岛湖鲟龙科技股份有限公司,,2026-07-14,
862783,公司,金鹤农业股份有限公司,,2026-07-14,
863014,公司,陕西秦宝牧业股份有限公司,,2026-07-14,
863033,公司,浙江迦南科技股份有限公司,,2026-07-14,
863094,公司,山东龙大美食股份有限公司,,2026-07-14,
863104,公司,上海奕方农业科技有限公司,,2026-07-14,
863142,公司,福建安溪铁观音集团股份有限公司,,2026-07-14,
863274,公司,苏州斯莱克精密设备股份有限公司,,2026-07-14,
865250,公司,山东天力能源股份有限公司,,2026-07-14,
865302,公司,宏辉果蔬股份有限公司,,2026-07-14,
866975,公司,青岛国恩科技股份有限公司,,2026-07-14,
869072,公司,谷神生物科技集团有限公司,,2026-07-14,
869076,公司,山东绿健生物技术有限公司,,2026-07-14,
870117,公司,山东玖龙海洋产业股份有限公司,,2026-07-14,
872227,公司,厦门呼博仕智能健康科技股份有限公司,,2026-07-14,
872229,公司,北京京东世纪贸易有限公司,,2026-07-14,
872807,公司,邓州市牧原养殖有限公司,,2026-07-14,
872810,公司,河南龙大龙牧肉食品有限公司,,2026-07-14,
873226,公司,重庆巨创计量设备股份有限公司,,2026-07-14,
873264,公司,博思特能源装备(天津)股份有限公司,,2026-07-14,
873581,公司,福建省鑫森炭业股份有限公司,,2026-07-14,
873582,公司,英科再生资源股份有限公司,,2026-07-14,
874444,公司,利群商业集团股份有限公司,,2026-07-14,
875959,公司,怀山堂生物科技股份有限公司,,2026-07-14,
875980,公司,深圳华力兴新材料股份有限公司,,2026-07-14,
876023,公司,酒仙控股集团股份有限公司,,2026-07-14,
877021,公司,深圳市英维克科技股份有限公司,,2026-07-14,
877144,公司,伊美控股集团有限公司,,2026-07-14,
879035,公司,西安兴正元购物中心有限公司,,2026-07-14,
885144,公司,吉林金翼蛋品有限公司,,2026-07-14,
885439,公司,深圳市银宝山新科技股份有限公司,,2026-07-14,
885797,公司,江苏正丹化学工业股份有限公司,,2026-07-14,
886072,公司,中澳控股集团有限公司,,2026-07-14,
887559,公司,宏东渔业股份有限公司,,2026-07-14,
888852,公司,福建福鼎海鸥水产食品有限公司,,2026-07-14,
888895,公司,湖南丽臣实业股份有限公司,,2026-07-14,
889577,公司,大连海洋岛水产集团股份有限公司,,2026-07-14,
890087,公司,力诚国际贸易股份有限公司,,2026-07-14,
890127,公司,广东威林工程塑料股份有限公司,,2026-07-14,
890363,公司,北京天天美尚信息科技股份有限公司,,2026-07-14,
891008,公司,襄阳博亚精工装备股份有限公司,,2026-07-14,
891131,公司,优雅电子商务(北京)股份有限公司,,2026-07-14,
891237,公司,丹东禾丰成三食品有限公司,,2026-07-14,
9386693,公司,苏州佳祺仕科技股份有限公司,,2026-07-14,
9392096,公司,九多肉多食品集团有限公司,,2026-07-14,
9400311,公司,佛山市利达包装新材料股份有限公司,,2026-07-14,
9400367,公司,广东远华新材料股份有限公司,,2026-07-14,
9400480,公司,广东卡夫特新材料科技股份有限公司,,2026-07-14,
9400545,公司,皇冠新材料科技股份有限公司,,2026-07-14,
9412254,公司,福建龙泰实业有限公司,,2026-07-14,
94304314,公司,百川生物科技股份有限公司,,2026-07-14,
9438077,公司,浙江新恒泰新材料股份有限公司,,2026-07-14,
9482541,公司,山东一诺生物质材料股份有限公司,,2026-07-14,
9483223,公司,青岛锐智智能装备科技股份有限公司,,2026-07-14,
9483285,公司,中特科技(青岛)股份有限公司,,2026-07-14,
9483649,公司,河北尚华新材料股份有限公司,,2026-07-14,
9483995,公司,朝阳佛瑞达科技有限公司,,2026-07-14,
9486896,公司,康命源(贵州)科技发展有限公司,,2026-07-14,
9486924,公司,山东天意机械股份有限公司,,2026-07-14,
9486950,公司,塔罗斯科技股份有限公司,,2026-07-14,
9486977,公司,无锡市朗迪测控技术有限公司,,2026-07-14,
9489193,公司,潍坊精华粉体科技股份有限公司,,2026-07-14,
9490421,公司,北京北化高科新技术股份有限公司,,2026-07-14,
9490904,公司,无锡格林司通自动化设备股份有限公司,,2026-07-14,
9491119,公司,湖北楚大智能装备股份有限公司,,2026-07-14,
9503168,公司,安徽富瑞雪化工科技股份有限公司,,2026-07-14,
9508254,公司,浙江品瑶科技股份有限公司,,2026-07-14,
9512270,公司,广东众和高新科技股份公司,,2026-07-14,
9516526,公司,江苏诚丰新材料股份有限公司,,2026-07-14,
9543443,公司,苏州威达智科技股份有限公司,,2026-07-14,
9621005,公司,广东中塑新材料股份有限公司,,2026-07-14,
96686934,公司,陕西宝昱科技工业股份有限公司,,2026-07-14,
9688635,公司,河北高达智能装备股份有限公司,,2026-07-14,
9712175,公司,安徽三绿科技股份有限公司,,2026-07-14,
9776946,公司,深圳市顺禾电器科技有限公司,,2026-07-14,
9801612,公司,北京万户纳美印刷有限公司,,2026-07-14,
9812919,公司,华奕新能源股份有限公司,,2026-07-14,
9832658,公司,山东天骄生物技术股份有限公司,,2026-07-14,
9861743,公司,浙江锐格物流科技股份有限公司,,2026-07-14,
9869777,公司,武汉双键新材料股份有限公司,,2026-07-14,
9873369,公司,苏州同大机械股份有限公司,,2026-07-14,
9873380,公司,常州市龙鑫智能装备股份有限公司,,2026-07-14,
9875858,公司,宁波赛维达技术股份有限公司,,2026-07-14,
9898248,公司,深圳市盛世智能装备股份有限公司,,2026-07-14,
9903700,公司,福州优野生态农业有限公司,,2026-07-14,
9915121,公司,山东新龙科技股份有限公司,,2026-07-14,
9919658,公司,湖州鼎盛机械科技股份有限公司,,2026-07-14,
9947152,公司,飞潮(上海)新材料股份有限公司,,2026-07-14,
